av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,pos_sim_all,lemma_sim_all,lemma_sim_nei,density,ls,vs,corrected_vs,squared_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,ttr,corrected_ttr,root_ttr,log_ttr,uber_ttr,d,lv,vvi,squared_vv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,punct_mistakes_pp,punct_mistakes_because,punct_mistakes_but,punct_mistakes_compare,million_mistake,class,sum_punct
6.33,7,5,5,3,3,6,195,9.0,32.5,16,10,6,7,9,11,5,2,1,25.0,25.9,33.89,33.4,0.41,0.14,0.05,0.16,0.05,0.65,0.11,0.05,0.19,109,0.56,5.52,7.81,0.89,353.6,0.82,0.56,0.95,18.05,3.0,0.24,0.13,0.08,0.12,0.2,0.0,0.05,0.05,0.02,6.5,0.55,0.3,3,3,5,0,3,4,11,5,1,0,0,0,0,1,0,0,6,1
3.85,7,2,2,0,3,13,276,7.62,21.23,21,18,3,7,14,24,14,2,1,18.92,18.17,21.5,22.83,0.31,0.21,0.06,0.17,0.06,0.55,0.08,0.03,0.34,94,0.34,4.0,5.66,0.81,333.6,0.73,0.34,0.71,8.47,2.06,0.14,0.06,0.09,0.13,0.22,0.04,0.04,0.0,0.2,2.75,0.47,0.94,9,0,3,0,3,8,8,6,1,0,1,0,0,2,0,0,5,2
4.88,6,3,3,1,4,8,194,9.12,24.25,15,10,5,3,10,10,4,2,0,22.0,20.79,25.82,26.14,0.37,0.15,0.21,0.65,0.84,0.62,0.08,0.06,0.24,89,0.46,4.52,6.39,0.85,368.61,0.76,0.46,0.74,10.32,2.27,0.2,0.1,0.07,0.15,0.23,0.13,0.08,0.08,0.08,5.0,0.47,0.32,4,3,5,0,3,7,15,8,1,0,0,0,0,0,0,0,6,0
4.92,8,2,7,3,4,12,306,8.58,25.5,29,22,7,9,15,14,21,4,2,23.64,23.44,29.51,29.36,0.48,0.07,0.08,0.29,0.17,0.71,0.15,0.02,0.12,147,0.48,5.94,8.4,0.87,293.89,0.82,0.48,0.79,15.04,2.74,0.13,0.15,0.17,0.14,0.31,0.05,0.1,0.07,0.08,5.5,0.38,1.04,11,2,13,0,6,2,20,7,0,5,2,0,1,1,0,0,6,2
5.3,7,3,3,2,4,10,240,6.5,24.0,21,15,6,2,17,20,10,2,0,18.89,17.9,22.93,24.22,0.34,0.05,0.0,0.0,0.0,0.67,0.09,0.03,0.21,105,0.44,4.79,6.78,0.85,185.56,0.76,0.44,0.74,10.32,2.27,0.17,0.11,0.2,0.06,0.26,0.04,0.02,0.14,0.06,5.0,0.37,0.74,5,1,11,0,6,0,15,9,2,0,2,0,0,0,0,0,6,0
4.78,8,2,1,6,2,9,153,4.22,17.0,21,13,8,2,10,4,9,0,0,15.0,14.72,18.45,18.62,0.5,0.18,0.0,0.0,0.0,0.57,0.13,0.0,0.3,74,0.48,4.23,5.98,0.86,283.33,0.78,0.48,0.61,6.72,1.83,0.14,0.13,0.09,0.17,0.26,0.05,0.02,0.02,0.0,3.25,0.72,0.44,3,1,2,0,1,8,6,1,1,0,1,0,0,0,0,0,2,0
7.33,11,4,6,2,3,6,190,9.67,31.67,10,8,2,5,15,14,14,4,1,22.6,27.76,37.16,32.2,0.49,0.24,0.1,0.31,0.19,0.59,0.11,0.02,0.28,105,0.55,5.39,7.62,0.89,217.4,0.85,0.55,0.86,15.43,2.78,0.19,0.15,0.16,0.06,0.23,0.02,0.02,0.04,0.08,6.0,0.19,0.43,7,2,4,1,10,3,8,7,1,1,1,0,0,1,0,0,6,1
4.67,8,2,1,3,3,12,220,4.25,18.33,20,15,5,8,17,6,13,1,0,15.73,19.13,23.31,18.82,0.47,0.18,0.05,0.16,0.05,0.58,0.1,0.01,0.3,96,0.44,4.58,6.47,0.85,192.05,0.79,0.44,0.65,8.45,2.06,0.12,0.09,0.12,0.11,0.23,0.0,0.0,0.07,0.02,3.5,0.7,0.4,3,3,5,0,2,4,10,0,0,0,1,1,0,0,0,0,6,1
4.75,8,3,13,7,3,16,316,4.75,19.75,27,16,11,3,14,17,26,9,8,16.0,17.21,23.02,21.87,0.52,0.06,0.06,0.24,0.11,0.78,0.11,0.02,0.1,140,0.44,5.57,7.88,0.86,160.54,0.83,0.44,0.64,14.69,2.71,0.14,0.13,0.12,0.06,0.18,0.05,0.02,0.05,0.02,5.0,0.33,0.58,10,6,13,0,9,3,18,8,2,4,1,0,0,2,0,0,6,2
3.56,6,1,2,2,8,16,280,4.81,17.5,27,20,7,11,14,13,14,0,1,14.0,13.64,17.95,18.13,0.5,0.03,0.06,0.25,0.12,0.78,0.12,0.02,0.09,112,0.4,4.73,6.69,0.84,142.08,0.78,0.4,0.62,12.5,2.5,0.14,0.12,0.11,0.07,0.18,0.05,0.11,0.05,0.06,3.5,0.28,0.72,20,7,7,0,1,6,7,3,1,1,1,0,1,2,0,0,6,3
4.58,8,2,4,0,1,12,242,6.58,20.17,15,14,1,4,13,23,8,4,1,15.91,15.72,19.64,20.27,0.31,0.09,0.06,0.17,0.06,0.65,0.03,0.03,0.29,95,0.39,4.32,6.11,0.83,174.34,0.75,0.39,0.72,9.39,2.17,0.17,0.07,0.11,0.16,0.27,0.08,0.08,0.08,0.11,3.75,0.5,0.67,4,2,6,0,9,4,7,2,0,0,1,0,0,0,0,0,6,0
3.56,5,2,0,1,0,9,149,6.0,16.56,9,9,0,1,18,9,6,0,0,12.0,12.15,16.57,17.25,0.46,0.07,0.0,0.0,0.0,0.71,0.03,0.05,0.21,66,0.44,3.82,5.41,0.84,240.37,0.71,0.44,1.0,6.0,1.73,0.09,0.12,0.14,0.07,0.22,0.05,0.03,0.03,0.14,2.5,0.83,0.67,0,0,5,0,1,2,3,3,0,0,0,0,0,0,0,0,6,0
5.5,16,2,2,3,10,12,294,4.17,24.5,32,18,14,10,8,11,14,1,1,26.09,23.2,29.51,32.45,0.47,0.08,0.07,0.32,0.2,0.77,0.09,0.0,0.14,124,0.42,5.11,7.23,0.85,233.05,0.81,0.42,0.69,21.36,3.27,0.23,0.12,0.06,0.09,0.15,0.02,0.18,0.08,0.04,2.25,0.44,0.27,19,3,7,0,3,8,10,12,2,2,3,0,2,1,0,0,6,3
5.11,10,3,8,6,10,19,367,5.42,19.32,40,25,15,8,19,15,28,4,5,15.22,15.47,21.09,20.89,0.51,0.09,0.1,0.49,0.48,0.74,0.11,0.03,0.12,168,0.46,6.2,8.77,0.87,288.61,0.85,0.46,0.81,33.92,4.12,0.23,0.11,0.15,0.09,0.23,0.02,0.06,0.03,0.04,3.75,0.33,0.5,18,10,17,0,7,4,15,2,0,6,2,2,1,0,0,0,6,3
4.3,9,2,2,1,1,10,203,4.7,20.3,14,12,2,5,18,7,10,2,1,16.33,16.65,22.08,21.67,0.34,0.25,0.15,0.39,0.31,0.64,0.04,0.03,0.29,87,0.43,4.32,6.11,0.84,183.31,0.77,0.43,0.62,4.92,1.57,0.12,0.11,0.12,0.06,0.17,0.04,0.3,0.11,0.04,3.0,0.54,0.54,2,0,6,0,4,1,7,0,0,0,4,0,0,0,0,0,5,0
4.67,8,3,6,0,8,15,346,8.47,23.07,30,19,11,5,19,9,21,1,2,18.93,18.99,24.24,23.93,0.45,0.07,0.03,0.13,0.03,0.76,0.11,0.01,0.12,137,0.4,5.21,7.37,0.84,186.38,0.79,0.4,0.71,15.61,2.79,0.14,0.11,0.15,0.11,0.25,0.04,0.04,0.07,0.04,5.5,0.23,1.0,20,5,12,0,6,4,16,18,2,7,3,1,1,0,0,0,6,2
3.9,5,3,1,1,1,10,170,4.9,17.0,16,14,2,6,11,8,7,0,0,14.78,15.13,19.86,19.11,0.43,0.11,0.14,0.38,0.29,0.65,0.12,0.05,0.18,89,0.52,4.83,6.83,0.87,308.82,0.78,0.52,0.93,12.07,2.46,0.18,0.18,0.11,0.07,0.18,0.0,0.02,0.04,0.02,5.25,0.79,0.36,0,1,11,0,2,1,5,0,0,0,1,0,1,1,0,0,6,2
4.05,8,1,3,4,4,21,352,4.14,16.76,39,31,8,6,13,11,16,1,4,14.95,15.81,19.72,18.9,0.41,0.06,0.0,0.0,0.0,0.75,0.1,0.03,0.11,146,0.41,5.5,7.78,0.85,163.19,0.83,0.41,0.59,11.76,2.43,0.14,0.14,0.15,0.07,0.22,0.04,0.12,0.08,0.02,0.75,0.47,0.82,20,1,10,0,2,5,6,5,0,7,2,0,1,2,0,0,6,3
3.54,8,1,1,5,4,26,351,3.96,13.5,47,37,10,7,10,11,19,0,2,10.8,11.2,14.61,14.68,0.46,0.08,0.05,0.22,0.1,0.71,0.11,0.03,0.15,145,0.41,5.47,7.74,0.85,183.12,0.81,0.41,0.6,14.88,2.73,0.16,0.11,0.15,0.09,0.24,0.21,0.12,0.09,0.07,4.75,0.31,0.88,23,6,21,0,3,2,28,16,5,3,6,0,0,1,0,0,6,1
4.69,13,2,4,0,10,13,300,7.77,23.08,30,17,13,6,12,12,23,1,4,19.17,21.81,26.8,24.83,0.47,0.06,0.03,0.12,0.03,0.76,0.1,0.06,0.09,132,0.44,5.39,7.62,0.86,208.39,0.81,0.44,0.69,15.12,2.75,0.16,0.13,0.16,0.11,0.27,0.03,0.06,0.12,0.05,1.75,0.41,0.56,13,5,8,0,1,2,12,17,4,0,3,0,0,1,0,0,6,1
5.83,12,2,2,5,19,12,305,5.08,25.42,28,5,23,2,15,10,14,1,5,21.18,23.33,30.83,28.09,0.51,0.11,0.21,1.02,2.08,0.78,0.14,0.02,0.06,129,0.42,5.22,7.39,0.85,350.2,0.8,0.42,0.67,21.33,3.27,0.2,0.1,0.1,0.08,0.17,0.01,0.09,0.04,0.01,6.0,0.25,0.42,15,14,10,0,10,6,10,11,1,2,3,4,0,0,0,0,6,4
3.78,5,3,1,0,0,9,166,5.89,18.44,11,11,0,0,15,9,11,1,0,14.88,14.27,19.29,19.88,0.43,0.19,0.11,0.24,0.11,0.66,0.1,0.06,0.18,90,0.54,4.94,6.99,0.88,237.77,0.81,0.54,0.89,7.11,1.89,0.11,0.15,0.17,0.07,0.24,0.06,0.06,0.09,0.0,2.0,0.33,1.0,2,1,5,0,4,1,7,5,0,1,6,0,0,1,0,0,6,1
5.2,7,3,1,6,0,10,227,10.1,22.7,18,12,6,6,23,9,14,1,0,15.89,16.19,21.76,21.56,0.44,0.31,0.0,0.0,0.0,0.59,0.05,0.01,0.35,73,0.32,3.43,4.85,0.79,277.86,0.71,0.32,0.5,3.0,1.22,0.06,0.1,0.11,0.03,0.14,0.05,0.02,0.07,0.02,3.75,0.92,0.58,0,0,10,0,1,6,9,6,0,0,1,0,0,0,1,0,5,1
4.92,8,1,3,2,7,12,310,6.42,25.83,25,15,10,8,14,23,6,3,0,23.73,22.53,27.75,28.82,0.3,0.09,0.03,0.12,0.03,0.69,0.05,0.02,0.24,93,0.3,3.73,5.28,0.79,183.77,0.75,0.3,0.42,5.94,1.72,0.15,0.06,0.1,0.09,0.18,0.0,0.1,0.02,0.02,4.0,0.18,0.76,13,4,6,0,15,13,4,7,0,1,1,0,0,3,0,0,6,3
5.0,10,0,7,5,6,12,307,6.08,25.58,32,22,10,11,13,12,14,3,1,22.36,22.89,29.78,29.09,0.43,0.08,0.14,0.6,0.71,0.8,0.08,0.02,0.09,146,0.48,5.89,8.33,0.87,271.24,0.85,0.48,0.86,25.71,3.59,0.23,0.13,0.12,0.11,0.23,0.01,0.08,0.07,0.01,3.75,0.34,0.57,9,5,8,0,9,2,8,11,3,3,4,1,1,1,0,0,6,3
4.56,9,2,2,0,2,9,174,4.44,19.33,14,11,3,3,15,8,4,2,0,18.75,17.35,21.13,22.25,0.33,0.11,0.08,0.2,0.08,0.61,0.09,0.08,0.21,74,0.43,3.97,5.61,0.83,161.4,0.78,0.43,0.83,8.33,2.04,0.18,0.07,0.11,0.12,0.23,0.05,0.14,0.0,0.14,3.75,0.42,0.75,2,0,6,0,4,4,3,2,0,0,1,0,0,0,0,0,6,0
4.0,7,2,1,6,0,13,184,7.0,14.15,20,14,6,5,21,4,14,1,0,10.92,11.44,14.51,13.58,0.47,0.28,0.06,0.18,0.06,0.55,0.07,0.03,0.35,71,0.39,3.7,5.23,0.82,439.06,0.72,0.39,0.62,6.25,1.77,0.11,0.14,0.11,0.05,0.16,0.05,0.1,0.03,0.03,1.75,0.75,0.5,1,0,1,0,3,15,6,3,0,0,1,0,0,0,0,0,4,0
4.5,8,2,2,0,4,12,268,8.33,22.33,19,14,5,8,16,12,9,1,0,23.0,23.07,27.49,28.36,0.34,0.09,0.0,0.0,0.0,0.6,0.07,0.01,0.32,129,0.48,5.57,7.88,0.87,288.62,0.83,0.48,0.95,17.05,2.92,0.2,0.1,0.13,0.14,0.28,0.04,0.04,0.11,0.09,4.75,0.32,0.84,7,5,6,0,4,3,1,1,0,0,7,0,0,1,0,0,6,1
3.71,7,1,2,4,9,21,336,4.95,16.0,45,30,15,11,14,9,23,0,5,13.75,14.76,18.71,17.75,0.48,0.09,0.06,0.25,0.12,0.68,0.12,0.03,0.18,137,0.41,5.28,7.47,0.85,186.38,0.8,0.41,0.64,13.36,2.58,0.13,0.13,0.14,0.07,0.21,0.01,0.14,0.01,0.05,2.0,0.58,0.88,15,0,13,0,2,5,26,4,0,2,1,0,2,1,0,0,7,3
5.12,11,2,10,4,6,16,345,6.5,21.56,33,22,11,5,18,17,16,1,10,17.73,19.19,25.17,23.4,0.49,0.08,0.08,0.34,0.24,0.79,0.13,0.03,0.05,150,0.43,5.71,8.08,0.86,210.51,0.81,0.43,0.76,22.13,3.33,0.17,0.14,0.13,0.11,0.24,0.02,0.17,0.07,0.05,2.25,0.29,0.68,24,5,9,0,1,2,18,12,3,6,0,1,0,3,0,0,6,4
5.77,10,3,5,2,7,13,338,3.85,26.0,35,26,9,10,21,12,25,2,3,21.75,24.79,31.82,28.42,0.49,0.13,0.14,0.53,0.55,0.74,0.1,0.03,0.13,148,0.44,5.69,8.05,0.86,197.02,0.81,0.44,0.72,15.21,2.76,0.13,0.15,0.17,0.07,0.24,0.02,0.07,0.05,0.05,2.75,0.38,0.93,14,2,18,0,4,2,21,15,3,3,0,0,0,0,0,0,6,0
3.54,10,0,2,5,3,13,287,3.54,22.08,36,28,8,10,12,9,6,0,2,19.08,17.53,22.57,24.75,0.38,0.06,0.06,0.25,0.13,0.78,0.09,0.01,0.13,123,0.43,5.13,7.26,0.85,153.7,0.82,0.43,0.77,18.58,3.05,0.22,0.12,0.11,0.04,0.15,0.02,0.11,0.02,0.05,1.75,0.39,0.9,16,4,5,0,3,2,8,7,2,1,3,0,0,0,0,0,6,0
5.0,10,2,2,5,6,13,299,5.0,23.0,31,18,13,12,10,12,17,3,5,20.33,24.66,31.09,26.0,0.43,0.09,0.04,0.14,0.04,0.7,0.11,0.02,0.17,131,0.44,5.36,7.58,0.86,194.79,0.81,0.44,0.67,12.0,2.45,0.14,0.16,0.12,0.05,0.16,0.04,0.13,0.04,0.06,4.5,0.41,1.19,17,3,10,0,8,7,15,6,1,1,1,0,0,2,0,0,6,2
4.09,5,2,3,2,2,11,181,4.45,16.45,17,13,4,4,12,10,8,2,1,12.7,13.96,17.82,16.9,0.4,0.23,0.0,0.0,0.0,0.57,0.08,0.05,0.3,93,0.51,4.89,6.91,0.87,137.39,0.8,0.51,0.79,8.64,2.08,0.15,0.15,0.12,0.08,0.21,0.0,0.03,0.03,0.05,5.0,0.57,0.64,1,2,5,0,3,8,4,0,0,1,2,0,0,0,0,0,6,0
5.55,8,2,6,0,1,11,209,4.27,19.0,12,11,1,10,18,12,4,6,0,14.0,18.02,21.42,17.0,0.36,0.17,0.0,0.0,0.0,0.6,0.02,0.05,0.33,79,0.38,3.86,5.46,0.82,224.88,0.72,0.38,0.62,6.25,1.77,0.13,0.08,0.07,0.13,0.2,0.0,0.18,0.07,0.16,3.75,0.38,0.44,2,0,9,0,9,1,5,2,0,1,2,0,0,2,0,0,6,2
3.62,6,2,0,2,0,13,219,5.92,16.85,16,14,2,4,20,10,14,0,1,14.33,14.52,18.13,17.5,0.37,0.17,0.0,0.0,0.0,0.57,0.09,0.02,0.32,86,0.39,4.11,5.81,0.83,223.07,0.72,0.39,0.6,3.6,1.34,0.07,0.11,0.11,0.06,0.17,0.05,0.08,0.1,0.0,1.75,0.8,0.9,3,0,9,0,0,0,5,1,0,1,4,0,0,1,0,0,6,1
3.74,7,2,2,6,4,19,300,5.53,15.79,37,27,10,12,8,15,16,0,3,13.94,14.65,19.11,18.22,0.45,0.1,0.07,0.32,0.21,0.75,0.09,0.02,0.15,132,0.44,5.39,7.62,0.86,208.39,0.83,0.44,0.53,12.3,2.48,0.17,0.13,0.12,0.1,0.23,0.02,0.05,0.07,0.0,1.25,0.53,0.35,20,0,6,0,1,4,15,20,6,1,3,0,0,3,0,0,6,3
3.07,5,0,3,1,4,29,348,4.31,12.0,38,32,6,5,17,7,17,0,1,9.32,9.52,12.46,12.75,0.47,0.1,0.1,0.38,0.29,0.72,0.12,0.01,0.15,160,0.46,6.06,8.58,0.87,159.72,0.83,0.46,0.74,17.06,2.92,0.14,0.12,0.15,0.12,0.27,0.07,0.07,0.07,0.01,4.25,0.55,0.94,12,5,11,0,4,5,15,17,3,9,8,0,0,2,0,0,6,2
4.56,6,3,2,4,4,9,183,6.89,20.33,17,10,7,1,9,10,14,2,0,15.5,14.82,19.7,21.62,0.49,0.37,0.24,0.69,0.94,0.47,0.11,0.02,0.4,91,0.5,4.76,6.73,0.87,380.41,0.8,0.5,0.76,9.94,2.23,0.15,0.14,0.17,0.06,0.22,0.0,0.0,0.0,0.02,3.0,0.53,0.47,2,3,4,0,2,6,5,1,0,1,3,0,0,0,0,0,7,0
6.45,13,3,5,7,7,11,326,8.09,29.64,29,14,15,11,22,8,15,0,10,22.8,29.55,38.38,30.1,0.47,0.05,0.0,0.0,0.0,0.79,0.1,0.01,0.1,144,0.44,5.64,7.98,0.86,335.53,0.81,0.44,0.65,14.24,2.67,0.14,0.16,0.09,0.1,0.19,0.04,0.0,0.0,0.03,1.75,0.38,0.53,20,3,9,0,0,1,17,9,3,3,0,0,3,1,0,0,6,4
5.21,8,3,7,6,3,19,394,6.84,20.74,42,32,10,14,22,10,33,0,4,15.67,17.2,23.1,21.17,0.49,0.13,0.04,0.21,0.09,0.72,0.1,0.02,0.16,167,0.42,5.95,8.41,0.86,243.09,0.83,0.42,0.56,13.89,2.64,0.13,0.14,0.13,0.06,0.2,0.1,0.06,0.04,0.04,3.5,0.38,0.64,23,5,9,0,3,5,26,10,2,2,2,0,0,1,0,0,6,1
4.33,6,3,4,2,5,9,215,8.78,23.89,22,13,9,7,9,12,11,1,2,18.38,22.24,28.99,25.0,0.43,0.11,0.05,0.15,0.05,0.74,0.09,0.02,0.15,97,0.45,4.68,6.62,0.85,213.29,0.78,0.45,0.67,9.33,2.16,0.15,0.16,0.1,0.04,0.14,0.02,0.06,0.04,0.04,3.5,0.29,0.95,13,1,4,0,4,6,15,5,1,3,0,0,1,0,0,0,5,1
5.33,7,4,0,2,2,6,203,9.17,33.83,12,7,5,3,15,20,8,0,1,25.6,25.37,32.07,33.8,0.31,0.06,0.0,0.0,0.0,0.66,0.1,0.01,0.23,92,0.45,4.57,6.46,0.85,323.63,0.75,0.45,0.86,10.29,2.27,0.19,0.08,0.13,0.1,0.22,0.0,0.11,0.07,0.0,3.0,0.14,0.71,9,1,2,0,2,0,2,3,2,0,5,0,0,0,0,0,6,0
4.38,9,2,3,0,12,13,276,6.77,21.23,24,12,12,2,22,14,14,0,4,17.33,17.1,23.09,24.25,0.47,0.08,0.07,0.26,0.13,0.74,0.16,0.05,0.05,132,0.48,5.62,7.95,0.87,253.82,0.81,0.48,0.8,19.2,3.1,0.18,0.16,0.11,0.11,0.21,0.06,0.15,0.09,0.07,5.0,0.3,0.67,16,6,4,0,2,1,23,4,1,1,0,1,0,0,0,0,6,1
4.17,7,2,6,0,3,12,252,5.83,21.0,15,12,3,2,24,10,5,6,2,19.55,20.09,23.77,23.64,0.27,0.2,0.06,0.17,0.06,0.54,0.04,0.0,0.42,84,0.33,3.74,5.29,0.8,192.88,0.71,0.33,0.47,3.76,1.37,0.12,0.06,0.14,0.13,0.28,0.03,0.31,0.03,0.0,4.25,0.24,0.82,5,2,5,0,9,3,0,4,0,0,9,1,0,1,4,0,6,6
4.42,9,0,1,6,7,12,313,5.58,26.08,34,18,16,6,15,18,17,1,3,21.82,24.26,32.14,29.0,0.46,0.1,0.03,0.12,0.03,0.74,0.11,0.02,0.13,150,0.48,6.0,8.48,0.87,326.22,0.85,0.48,0.78,19.53,3.12,0.17,0.15,0.15,0.1,0.25,0.03,0.11,0.04,0.04,2.0,0.44,0.69,14,0,2,0,6,9,13,9,0,2,3,0,0,0,0,0,6,0
4.8,7,3,7,1,3,10,236,7.7,23.6,14,11,3,3,21,14,12,5,0,20.44,19.76,25.14,25.44,0.36,0.13,0.1,0.32,0.2,0.64,0.08,0.06,0.21,102,0.43,4.69,6.64,0.85,208.86,0.78,0.43,0.75,11.25,2.37,0.18,0.08,0.13,0.09,0.22,0.0,0.09,0.02,0.11,5.25,0.4,0.35,3,1,7,0,9,4,4,4,0,0,1,1,0,0,0,0,6,1
4.89,7,3,3,1,5,9,202,5.56,22.44,9,7,2,4,17,10,8,1,1,16.5,16.01,21.01,21.0,0.48,0.1,0.12,0.34,0.24,0.66,0.07,0.07,0.2,83,0.41,4.13,5.84,0.83,189.67,0.73,0.41,0.65,7.12,1.89,0.11,0.12,0.09,0.09,0.19,0.14,0.07,0.05,0.12,2.5,0.35,0.24,6,4,2,0,2,1,8,8,0,0,0,2,0,0,0,0,6,2
3.8,7,2,1,0,1,15,298,7.73,19.87,23,21,2,6,24,9,13,0,1,19.86,19.31,22.43,23.07,0.34,0.06,0.07,0.18,0.07,0.61,0.08,0.01,0.3,104,0.35,4.26,6.02,0.82,150.74,0.76,0.35,0.53,4.27,1.46,0.08,0.06,0.14,0.12,0.26,0.05,0.0,0.05,0.0,2.25,0.4,1.8,15,0,3,0,4,2,8,9,1,0,4,0,0,0,0,0,6,0
4.86,7,3,3,0,4,7,180,9.71,25.71,12,8,4,6,12,11,12,1,0,24.33,23.67,30.54,30.83,0.47,0.2,0.13,0.37,0.27,0.63,0.07,0.04,0.26,89,0.49,4.69,6.63,0.86,458.29,0.77,0.49,0.8,9.6,2.19,0.14,0.18,0.15,0.04,0.19,0.0,0.03,0.0,0.03,4.25,0.33,0.47,2,2,10,0,6,0,4,3,1,0,6,0,0,0,0,1,6,0
5.44,10,3,2,6,9,16,403,8.81,25.19,32,22,10,13,17,28,21,2,5,19.2,19.04,25.2,25.87,0.45,0.12,0.14,0.64,0.82,0.75,0.09,0.02,0.15,165,0.41,5.81,8.22,0.85,217.62,0.83,0.41,0.82,29.45,3.84,0.2,0.13,0.13,0.11,0.23,0.17,0.03,0.07,0.05,3.75,0.32,0.52,22,6,9,0,6,1,28,7,3,5,3,0,0,1,0,0,6,1
4.55,8,2,4,7,7,11,284,6.73,25.82,32,15,17,6,9,16,19,1,3,22.6,26.64,35.0,29.2,0.42,0.13,0.0,0.0,0.0,0.7,0.12,0.02,0.16,144,0.51,6.04,8.54,0.88,266.21,0.83,0.51,0.88,19.36,3.11,0.18,0.16,0.17,0.07,0.24,0.05,0.02,0.08,0.0,4.5,0.4,0.92,12,1,12,0,2,5,13,14,4,2,2,0,0,4,0,0,6,4
5.36,11,2,7,5,11,11,323,10.82,29.36,28,15,13,4,14,13,19,5,7,27.8,27.82,34.8,34.2,0.45,0.08,0.08,0.34,0.24,0.7,0.15,0.02,0.12,144,0.45,5.67,8.01,0.86,249.26,0.81,0.45,0.71,19.18,3.1,0.19,0.11,0.16,0.08,0.24,0.04,0.11,0.05,0.05,5.0,0.08,0.82,23,7,12,0,11,2,16,2,2,2,1,1,0,0,0,0,7,1
5.46,10,2,4,4,4,13,338,7.77,26.0,33,25,8,10,20,12,29,1,2,23.5,25.08,32.66,30.08,0.49,0.1,0.09,0.36,0.26,0.7,0.12,0.04,0.14,167,0.49,6.42,9.08,0.88,243.09,0.84,0.49,0.88,26.47,3.64,0.18,0.14,0.2,0.1,0.3,0.04,0.06,0.06,0.05,6.25,0.5,0.53,9,3,9,0,7,11,12,5,2,7,2,0,0,0,0,0,6,0
5.25,10,0,2,1,9,12,289,7.25,24.08,31,19,12,6,23,10,13,0,3,18.73,19.43,25.37,25.36,0.44,0.09,0.0,0.0,0.0,0.79,0.1,0.03,0.08,138,0.48,5.74,8.12,0.87,251.25,0.84,0.48,0.79,17.29,2.94,0.17,0.14,0.17,0.09,0.25,0.04,0.08,0.13,0.08,3.25,0.32,1.07,24,1,8,1,2,7,17,21,3,2,3,0,0,0,0,0,6,0
4.71,7,3,2,0,2,7,202,8.43,28.86,13,11,2,4,16,14,6,3,0,26.0,25.86,32.31,32.5,0.33,0.12,0.0,0.0,0.0,0.64,0.1,0.03,0.22,91,0.45,4.53,6.4,0.85,318.67,0.73,0.45,0.92,10.08,2.25,0.17,0.12,0.08,0.14,0.21,0.06,0.03,0.03,0.06,4.0,0.58,0.67,3,0,4,0,4,6,7,5,0,1,0,1,0,0,0,0,6,1
4.33,9,2,5,1,11,15,303,6.73,20.2,30,17,13,5,11,10,19,3,1,18.86,20.49,26.48,23.93,0.5,0.12,0.03,0.13,0.03,0.71,0.13,0.02,0.14,158,0.52,6.42,9.08,0.89,250.8,0.87,0.52,0.84,21.81,3.3,0.17,0.15,0.17,0.12,0.29,0.08,0.04,0.04,0.08,4.5,0.39,0.77,16,2,13,0,6,3,13,2,0,2,2,0,1,0,0,0,6,1
5.46,9,2,8,1,6,13,301,6.23,23.15,24,19,5,7,12,18,17,2,2,20.83,20.21,25.38,27.25,0.42,0.11,0.11,0.4,0.32,0.63,0.1,0.04,0.23,135,0.45,5.5,7.78,0.86,282.55,0.8,0.45,0.68,12.89,2.54,0.15,0.13,0.17,0.07,0.24,0.06,0.03,0.01,0.01,5.5,0.25,0.64,6,12,15,0,4,2,8,3,0,2,2,1,0,0,0,0,6,1
4.8,7,2,2,1,1,10,233,6.1,23.3,10,9,1,6,25,9,7,1,0,19.67,22.37,26.38,23.56,0.28,0.18,0.1,0.22,0.1,0.5,0.03,0.02,0.45,75,0.32,3.47,4.91,0.79,208.9,0.68,0.32,0.8,6.4,1.79,0.12,0.06,0.08,0.08,0.15,0.0,0.08,0.04,0.0,2.0,0.3,0.9,2,5,2,0,0,4,0,0,0,0,10,0,0,0,0,0,6,0
5.13,9,3,2,5,9,15,315,2.27,21.0,30,19,11,7,26,9,10,1,4,16.86,16.01,21.68,23.07,0.46,0.07,0.03,0.12,0.03,0.77,0.14,0.01,0.09,121,0.38,4.82,6.82,0.83,196.81,0.81,0.38,0.7,18.27,3.02,0.18,0.15,0.05,0.05,0.11,0.05,0.05,0.03,0.01,2.75,0.3,0.57,18,8,6,0,1,5,16,4,0,6,1,1,2,1,0,0,6,4
5.5,6,5,0,0,2,2,61,6.5,30.5,5,3,2,6,3,0,5,0,0,25.0,25.0,31.0,31.0,0.51,0.1,0.0,0.0,0.0,0.67,0.08,0.0,0.25,40,0.66,3.62,5.12,0.9,278.91,0.75,0.66,0.75,4.5,1.5,0.19,0.21,0.16,0.03,0.19,0.0,0.11,0.06,0.0,0.75,0.5,0.12,3,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,4,1
