av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,pos_sim_all,lemma_sim_all,lemma_sim_nei,density,ls,corrected_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,corrected_ttr,lv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,million_mistake,class,sum_punct
5.92,11,3,2,2,13,12,321,4.92,26.75,30,15,15,9,13,15,24,2,4,22.18,27.28,34.89,28.64,0.48,0.05,0.11,0.76,0.11,0.06,0.06,137,5.41,0.43,3.4,0.19,0.13,0.1,0.07,0.17,0.04,0.03,0.12,0.02,2.75,0.23,0.56,21,6,8,0,3,4,17,3,0,5,2,0,6,1
3.42,7,0,2,4,5,19,325,4.53,17.11,35,27,8,2,16,13,16,4,1,14.67,13.42,17.73,18.89,0.41,0.13,0.12,0.74,0.1,0.06,0.1,121,4.75,0.37,2.75,0.17,0.1,0.11,0.1,0.2,0.05,0.07,0.09,0.01,3.75,0.34,0.83,16,6,14,0,7,5,20,13,6,3,4,0,6,0
4.36,10,2,14,1,4,22,451,6.55,20.5,38,33,5,11,23,23,31,7,5,17.81,17.35,23.2,23.57,0.47,0.14,0.53,0.69,0.12,0.05,0.14,201,6.69,0.45,2.95,0.13,0.18,0.13,0.08,0.22,0.04,0.06,0.08,0.09,4.5,0.31,0.62,16,8,13,0,9,4,16,14,3,5,7,0,6,5
4.11,6,2,0,1,1,9,238,6.78,26.44,16,15,1,4,21,10,10,0,0,21.38,23.77,29.2,25.88,0.29,0.16,0.0,0.61,0.1,0.02,0.27,87,3.99,0.37,1.34,0.07,0.09,0.17,0.03,0.2,0.05,0.02,0.05,0.1,2.25,0.57,2.0,5,0,9,0,0,0,7,9,3,0,11,1,6,1
3.57,7,1,4,0,2,14,263,5.21,18.79,21,19,2,6,15,13,10,3,1,18.38,17.71,21.06,22.38,0.33,0.13,0.49,0.61,0.08,0.02,0.29,96,4.19,0.37,1.95,0.14,0.07,0.16,0.12,0.28,0.0,0.06,0.04,0.12,2.75,0.32,1.11,12,0,5,0,7,3,8,4,2,1,11,0,6,1
4.36,6,3,0,1,6,11,246,7.82,22.36,25,18,7,8,15,8,7,0,2,17.9,18.41,21.1,21.4,0.36,0.24,0.49,0.62,0.09,0.04,0.25,88,3.97,0.36,2.43,0.17,0.08,0.11,0.08,0.19,0.03,0.09,0.11,0.0,3.75,0.58,0.95,6,2,13,0,3,5,6,5,0,0,4,2,6,1
4.5,11,1,1,0,5,12,238,4.92,19.83,22,16,6,6,9,18,15,0,0,22.45,18.79,23.5,27.55,0.43,0.15,0.29,0.62,0.14,0.02,0.22,128,5.87,0.54,2.8,0.18,0.18,0.19,0.06,0.25,0.02,0.15,0.11,0.04,3.5,0.43,0.61,9,4,3,0,2,3,7,2,0,1,0,0,5,1
4.42,8,2,3,1,4,12,266,6.0,22.17,28,23,5,5,14,13,17,0,4,18.36,19.67,25.07,24.18,0.47,0.13,0.0,0.73,0.11,0.05,0.11,116,5.03,0.44,2.83,0.16,0.14,0.1,0.12,0.22,0.08,0.12,0.06,0.06,4.5,0.36,0.96,17,1,9,0,3,3,19,2,0,5,1,0,5,0
4.3,6,2,8,3,0,10,187,7.2,18.7,16,13,3,2,10,16,6,8,0,14.22,13.72,17.87,18.33,0.43,0.15,0.2,0.6,0.1,0.06,0.24,69,3.57,0.37,1.18,0.08,0.09,0.09,0.11,0.2,0.0,0.0,0.02,0.0,3.25,0.15,1.15,1,0,10,0,11,0,8,4,1,0,0,0,6,0
6.33,7,5,1,1,2,3,132,4.0,44.0,12,9,3,4,8,4,6,0,0,41.0,40.5,48.75,47.5,0.39,0.1,0.0,0.67,0.05,0.07,0.2,77,4.74,0.58,1.57,0.14,0.12,0.16,0.1,0.25,0.04,0.17,0.0,0.12,1.25,0.6,0.6,4,0,3,0,0,5,7,8,1,0,1,0,6,0
3.76,6,2,1,5,3,17,280,6.24,16.47,34,24,10,15,13,12,17,0,1,13.62,17.27,21.91,18.69,0.5,0.14,0.25,0.7,0.1,0.02,0.18,123,5.2,0.44,2.41,0.14,0.14,0.12,0.09,0.2,0.0,0.09,0.08,0.0,2.5,0.58,0.61,10,2,7,0,4,8,14,11,2,2,1,0,6,1
4.0,9,1,2,0,10,17,320,7.65,18.82,33,24,9,4,19,16,16,1,1,16.12,14.69,19.31,21.44,0.45,0.1,0.24,0.71,0.14,0.05,0.1,140,5.53,0.44,3.64,0.21,0.13,0.1,0.11,0.22,0.06,0.04,0.04,0.01,5.0,0.32,0.79,17,5,12,0,6,4,23,4,2,6,3,0,6,1
5.38,12,0,12,1,7,16,358,5.0,22.38,30,22,8,16,15,15,27,4,6,19.33,22.51,28.98,25.93,0.52,0.16,0.33,0.66,0.15,0.03,0.16,170,6.35,0.47,3.2,0.16,0.18,0.15,0.08,0.23,0.04,0.07,0.05,0.04,3.75,0.37,0.49,16,8,16,0,5,1,25,9,1,6,2,0,6,1
3.27,5,1,1,1,2,11,269,12.64,24.45,16,12,4,4,15,17,10,2,4,19.1,20.56,25.28,24.5,0.29,0.1,0.2,0.57,0.08,0.02,0.33,98,4.23,0.36,2.45,0.15,0.09,0.11,0.13,0.24,0.0,0.0,0.03,0.14,4.25,0.17,1.92,12,1,6,0,5,1,8,2,1,1,5,0,6,0
4.82,8,2,8,0,1,11,177,3.82,16.09,12,11,1,6,15,16,6,7,0,12.6,15.41,19.3,16.0,0.42,0.08,0.17,0.57,0.12,0.09,0.21,70,3.72,0.4,1.71,0.13,0.12,0.09,0.07,0.16,0.06,0.02,0.09,0.06,2.25,0.24,0.59,2,1,4,0,12,0,7,5,1,0,0,0,6,0
4.89,6,3,4,1,5,9,195,6.33,21.67,14,9,5,4,15,17,8,4,0,16.12,15.78,21.2,22.12,0.44,0.17,0.35,0.53,0.12,0.06,0.29,85,4.3,0.44,1.94,0.13,0.12,0.13,0.05,0.17,0.0,0.18,0.04,0.0,3.5,0.44,0.56,2,2,4,0,7,2,12,1,0,0,0,0,6,1
4.73,10,2,7,3,8,15,386,7.4,25.73,26,15,11,6,26,12,41,6,4,20.57,19.81,28.26,28.93,0.46,0.15,0.38,0.64,0.13,0.06,0.17,176,6.33,0.46,3.18,0.14,0.15,0.22,0.09,0.31,0.04,0.16,0.1,0.05,7.75,0.16,1.0,19,3,10,0,11,9,24,6,3,1,2,0,6,1
4.44,6,2,5,4,9,16,335,6.0,20.94,29,19,10,9,14,10,24,0,4,16.47,17.1,21.45,21.47,0.45,0.07,0.12,0.73,0.1,0.06,0.1,147,5.68,0.44,3.25,0.17,0.12,0.14,0.13,0.28,0.05,0.06,0.05,0.06,4.75,0.16,0.81,18,5,17,0,6,4,16,2,0,6,1,0,7,4
5.14,7,3,3,0,6,7,172,5.57,24.57,13,7,6,2,13,14,8,3,0,17.5,18.89,24.97,24.0,0.44,0.25,0.17,0.56,0.1,0.05,0.28,80,4.31,0.47,1.89,0.14,0.14,0.13,0.05,0.18,0.03,0.03,0.0,0.0,3.5,0.65,0.12,0,3,10,0,2,0,8,4,1,0,4,0,6,1
4.4,8,3,1,1,2,10,197,5.9,19.7,14,13,1,3,13,11,13,1,0,14.78,15.26,19.72,19.22,0.4,0.23,0.0,0.65,0.08,0.02,0.25,89,4.48,0.45,2.46,0.16,0.12,0.14,0.08,0.22,0.09,0.07,0.05,0.11,4.0,0.43,0.71,5,1,3,0,4,5,10,3,1,1,5,0,6,1
4.3,6,3,1,0,1,10,161,5.1,16.1,12,10,2,8,18,5,6,1,0,12.56,12.82,17.33,17.44,0.43,0.19,0.45,0.55,0.08,0.05,0.32,81,4.51,0.5,1.79,0.11,0.16,0.09,0.09,0.17,0.02,0.13,0.09,0.0,2.5,0.4,1.0,2,0,3,0,6,0,8,4,0,1,1,0,6,0
4.38,8,2,8,1,3,8,181,8.0,22.62,10,7,3,3,17,14,10,9,0,17.43,18.47,24.42,23.14,0.43,0.13,0.19,0.62,0.11,0.07,0.2,79,4.15,0.44,1.89,0.13,0.12,0.16,0.06,0.22,0.02,0.07,0.09,0.09,1.75,0.14,0.64,2,0,6,0,11,1,6,4,0,0,0,0,6,0
5.0,6,4,4,1,4,6,206,6.0,34.33,12,7,5,2,26,11,6,3,1,32.0,29.13,37.83,39.6,0.42,0.15,0.35,0.62,0.13,0.03,0.22,88,4.34,0.43,2.3,0.15,0.14,0.08,0.08,0.16,0.04,0.06,0.04,0.0,4.25,0.31,0.56,4,1,6,0,8,2,12,1,0,0,2,0,6,0
4.5,8,2,4,4,7,14,303,4.14,21.64,26,14,12,8,15,18,20,3,3,20.46,21.58,27.81,26.85,0.49,0.14,0.34,0.74,0.11,0.03,0.13,133,5.4,0.44,3.17,0.19,0.14,0.11,0.07,0.17,0.04,0.11,0.04,0.05,3.25,0.31,0.46,25,1,8,0,5,1,13,5,1,8,2,0,6,1
3.33,6,0,2,6,8,21,331,5.14,15.76,40,23,17,6,8,14,23,1,2,13.55,13.05,17.0,18.15,0.44,0.06,0.11,0.7,0.1,0.05,0.15,138,5.36,0.42,2.6,0.16,0.11,0.17,0.07,0.23,0.03,0.16,0.16,0.03,1.25,0.26,0.9,21,4,13,0,8,6,15,6,2,6,2,0,6,1
4.29,6,3,0,0,5,7,186,4.43,26.57,18,11,7,10,11,1,13,0,0,23.67,23.0,29.66,30.67,0.51,0.06,0.33,0.75,0.07,0.01,0.18,88,4.56,0.47,2.17,0.14,0.17,0.14,0.06,0.2,0.09,0.0,0.0,0.03,2.75,0.72,0.28,1,1,1,0,3,3,7,4,1,3,2,0,4,2
5.69,13,2,9,2,5,13,321,5.69,24.69,28,21,7,10,13,19,21,5,4,23.92,22.06,28.01,30.08,0.49,0.1,0.46,0.78,0.12,0.03,0.07,147,5.8,0.46,2.91,0.16,0.13,0.14,0.1,0.24,0.05,0.08,0.0,0.0,4.75,0.24,0.54,14,6,10,0,7,2,11,9,2,6,1,0,6,1
4.12,6,3,3,1,0,8,149,6.12,18.62,14,13,1,3,14,8,9,5,0,15.86,15.76,20.35,20.14,0.46,0.13,0.21,0.54,0.15,0.07,0.24,71,4.11,0.48,1.71,0.12,0.16,0.16,0.04,0.2,0.0,0.13,0.0,0.02,2.25,0.36,0.91,0,0,9,0,7,1,8,0,0,0,0,0,6,2
4.82,9,0,7,3,11,17,340,6.24,20.0,35,20,15,5,13,13,19,3,6,17.0,18.76,24.0,21.38,0.46,0.16,0.32,0.71,0.08,0.04,0.17,153,5.87,0.45,3.23,0.19,0.13,0.13,0.1,0.23,0.07,0.05,0.07,0.04,5.25,0.3,0.67,22,4,9,0,10,9,14,10,3,3,4,0,6,3
5.38,9,4,8,3,1,8,173,8.5,21.62,11,8,3,4,14,19,5,6,0,16.43,16.7,23.18,23.0,0.4,0.11,0.18,0.57,0.12,0.05,0.26,85,4.57,0.49,2.12,0.17,0.17,0.09,0.09,0.17,0.02,0.05,0.08,0.0,3.5,0.31,0.38,1,2,3,0,6,0,5,2,0,0,0,0,6,0
4.8,7,3,6,2,5,15,293,4.73,19.53,24,19,5,5,18,11,20,4,3,15.5,16.12,22.03,21.5,0.47,0.07,0.13,0.74,0.13,0.05,0.08,136,5.62,0.46,3.02,0.17,0.13,0.17,0.08,0.24,0.14,0.13,0.11,0.04,5.25,0.24,0.86,16,7,8,0,6,9,22,5,1,6,3,0,6,1
3.92,6,2,8,0,0,12,175,7.58,14.58,10,10,0,3,14,14,8,8,0,9.82,10.06,13.56,13.64,0.45,0.11,0.38,0.55,0.15,0.04,0.26,77,4.12,0.44,1.7,0.11,0.16,0.08,0.1,0.18,0.0,0.08,0.06,0.02,3.75,0.43,0.29,0,0,9,0,7,0,12,3,0,1,0,0,6,0
3.44,4,2,2,0,0,9,181,5.22,20.11,11,11,0,4,9,11,6,1,1,19.62,17.6,20.38,23.12,0.31,0.2,0.43,0.59,0.04,0.03,0.35,76,3.99,0.42,1.92,0.16,0.09,0.11,0.11,0.21,0.0,0.09,0.03,0.09,3.5,0.36,0.82,2,4,5,0,3,3,3,6,0,1,4,0,6,2
5.14,8,3,4,2,4,14,293,6.93,20.93,22,17,5,3,20,15,27,3,2,16.46,17.25,23.47,22.54,0.51,0.13,0.28,0.69,0.11,0.03,0.17,148,6.11,0.51,3.39,0.16,0.16,0.18,0.11,0.3,0.03,0.15,0.03,0.06,4.75,0.36,0.64,7,4,9,0,6,2,15,16,2,4,0,0,6,0
3.71,6,2,2,1,2,14,252,8.71,18.0,21,19,2,1,14,20,11,2,1,16.23,17.32,21.02,20.0,0.4,0.22,0.29,0.65,0.12,0.03,0.19,91,4.05,0.36,1.77,0.12,0.08,0.08,0.09,0.17,0.02,0.02,0.0,0.26,1.75,0.22,0.7,15,0,3,0,3,3,8,1,0,0,7,0,6,1
4.12,8,2,4,3,8,17,308,5.18,18.12,28,15,13,2,11,14,20,2,5,13.69,13.5,19.15,19.0,0.44,0.17,0.23,0.69,0.1,0.06,0.14,121,4.88,0.39,2.79,0.18,0.11,0.14,0.06,0.2,0.05,0.13,0.07,0.01,4.75,0.22,0.73,25,3,5,0,7,10,16,11,4,1,0,0,6,2
5.0,6,4,3,0,1,5,188,7.8,37.6,15,14,1,5,7,18,10,2,0,27.5,31.31,41.81,39.25,0.38,0.14,0.45,0.67,0.11,0.04,0.18,76,3.92,0.4,1.57,0.1,0.12,0.14,0.1,0.24,0.04,0.0,0.04,0.0,2.0,0.4,1.3,2,1,10,0,5,2,6,0,0,0,1,2,6,0
3.76,6,2,6,2,5,17,298,4.94,17.53,32,23,9,2,9,11,19,3,4,15.62,16.87,21.2,20.06,0.44,0.09,0.36,0.71,0.11,0.02,0.16,127,5.2,0.43,2.91,0.18,0.11,0.14,0.1,0.24,0.03,0.17,0.11,0.03,4.75,0.26,0.88,21,3,13,0,6,7,6,4,1,5,0,0,6,2
4.32,8,0,4,6,12,22,419,6.36,19.05,42,26,16,2,23,25,32,4,3,14.19,15.06,21.14,19.95,0.48,0.14,0.39,0.69,0.11,0.07,0.13,122,4.21,0.29,2.23,0.12,0.08,0.08,0.04,0.12,0.01,0.15,0.17,0.01,4.5,0.25,0.74,27,5,7,0,15,18,19,11,7,8,1,0,6,4
4.71,10,3,3,1,4,7,173,3.29,24.71,16,11,5,5,2,14,8,3,1,21.33,24.09,29.94,26.0,0.42,0.17,0.32,0.68,0.09,0.02,0.21,91,4.89,0.53,2.69,0.24,0.12,0.11,0.15,0.26,0.0,0.07,0.07,0.07,3.75,0.25,0.65,10,2,6,0,5,2,6,9,2,2,7,0,6,0
3.23,5,2,1,0,0,13,188,7.08,14.46,13,13,0,7,11,11,8,1,0,14.0,13.77,16.15,16.67,0.33,0.18,0.25,0.59,0.07,0.05,0.29,90,4.64,0.48,2.0,0.13,0.12,0.21,0.16,0.37,0.08,0.06,0.14,0.0,3.5,0.62,1.0,1,0,8,0,1,4,7,4,1,0,7,2,5,0
3.7,6,2,0,0,1,10,156,5.3,15.6,13,11,2,5,12,8,10,0,0,15.56,15.22,18.65,18.56,0.44,0.09,0.0,0.65,0.06,0.06,0.22,84,4.76,0.54,1.79,0.12,0.12,0.19,0.16,0.35,0.0,0.24,0.03,0.14,2.25,0.7,0.6,2,0,10,0,1,0,5,2,0,0,1,0,5,0
4.0,7,1,3,0,8,18,300,6.78,16.67,28,19,9,12,12,12,19,4,0,12.24,13.26,18.32,16.65,0.47,0.18,0.5,0.66,0.13,0.02,0.19,138,5.63,0.46,2.62,0.15,0.14,0.17,0.08,0.25,0.04,0.07,0.07,0.04,2.25,0.28,0.66,12,6,9,0,2,4,15,10,1,4,2,0,6,3
4.18,10,0,1,11,15,17,481,6.29,28.29,44,18,26,4,27,20,29,1,4,22.69,23.02,30.77,30.38,0.46,0.16,0.7,0.7,0.1,0.04,0.16,180,5.8,0.37,3.4,0.16,0.12,0.12,0.06,0.19,0.04,0.15,0.17,0.03,5.25,0.38,0.62,24,4,13,0,9,12,26,20,4,3,5,0,6,7
5.0,7,3,3,3,5,14,277,4.57,19.79,28,19,9,10,18,13,29,2,3,14.69,15.2,21.23,20.54,0.52,0.05,0.12,0.71,0.15,0.06,0.08,145,6.16,0.52,3.15,0.18,0.17,0.18,0.03,0.22,0.09,0.11,0.07,0.07,2.0,0.44,0.44,12,3,6,0,4,2,19,1,0,5,3,0,6,4
3.14,5,2,2,0,1,14,207,5.43,14.79,13,12,1,3,12,15,10,2,0,13.31,13.81,16.37,15.62,0.29,0.13,0.21,0.54,0.04,0.02,0.4,84,4.13,0.41,1.92,0.15,0.08,0.13,0.1,0.23,0.06,0.11,0.06,0.03,2.5,0.27,1.0,4,0,1,0,4,10,9,7,1,1,1,0,6,2
5.08,8,3,1,6,7,12,279,6.33,23.25,34,22,12,4,11,11,19,1,1,18.45,19.05,24.42,24.09,0.48,0.13,0.26,0.75,0.09,0.05,0.12,119,5.04,0.43,2.36,0.14,0.11,0.14,0.08,0.21,0.04,0.07,0.1,0.03,4.75,0.55,0.76,13,1,8,0,2,6,15,6,3,1,0,0,6,0
3.55,6,2,1,1,3,11,219,4.73,19.91,22,18,4,7,8,11,9,0,0,19.5,21.16,24.25,22.7,0.34,0.28,0.5,0.58,0.08,0.02,0.32,85,4.06,0.39,2.67,0.21,0.05,0.16,0.15,0.31,0.09,0.06,0.12,0.03,4.75,0.28,1.0,8,1,13,0,5,1,14,0,0,1,6,0,6,0
4.4,6,2,1,2,8,10,291,8.3,29.1,23,13,10,5,18,19,12,3,0,27.44,25.81,31.06,32.56,0.32,0.25,0.77,0.63,0.04,0.03,0.31,117,4.85,0.4,2.78,0.2,0.09,0.14,0.04,0.18,0.0,0.02,0.0,0.04,6.0,0.29,0.86,5,4,18,0,7,3,7,1,0,2,11,0,6,0
5.5,8,4,8,1,1,10,212,5.5,21.2,16,14,2,4,21,15,5,6,0,15.78,16.43,22.84,21.33,0.44,0.11,0.35,0.59,0.12,0.08,0.21,94,4.57,0.44,1.94,0.12,0.14,0.1,0.09,0.18,0.0,0.12,0.05,0.0,2.25,0.38,0.81,3,0,8,0,10,1,5,5,0,2,1,0,6,0
5.2,10,3,7,2,2,15,359,7.87,23.93,31,25,6,8,12,18,20,2,10,18.93,18.66,24.94,25.93,0.44,0.17,0.23,0.74,0.1,0.03,0.14,156,5.82,0.43,2.79,0.15,0.14,0.15,0.07,0.22,0.02,0.09,0.08,0.15,2.5,0.27,0.81,26,5,8,0,5,10,20,11,2,3,1,0,6,2
4.22,8,2,4,0,0,9,230,6.22,25.56,13,13,0,7,8,14,14,3,0,26.25,27.5,30.45,29.0,0.3,0.14,0.22,0.47,0.06,0.02,0.45,81,3.78,0.35,2.01,0.13,0.07,0.17,0.06,0.23,0.0,0.12,0.0,0.0,4.5,0.5,0.8,0,1,2,0,4,11,8,0,0,1,2,0,6,1
4.56,8,2,1,3,2,9,215,6.22,23.89,14,10,4,3,8,22,10,1,0,21.25,20.51,25.68,26.38,0.36,0.15,0.2,0.6,0.05,0.04,0.31,86,4.15,0.4,2.04,0.13,0.12,0.1,0.12,0.22,0.1,0.06,0.06,0.03,3.75,0.5,0.67,0,3,10,0,3,1,5,0,0,1,4,0,6,0
4.1,7,1,2,2,2,10,200,3.6,20.0,16,12,4,5,10,12,12,3,0,17.56,20.25,24.93,23.44,0.47,0.19,0.5,0.63,0.08,0.02,0.26,101,5.05,0.5,2.67,0.17,0.14,0.1,0.12,0.21,0.04,0.11,0.06,0.11,2.5,0.39,0.56,6,0,5,0,6,0,4,2,1,2,2,1,6,1
3.72,6,2,1,1,10,18,307,6.22,17.06,31,17,14,3,21,13,19,2,2,15.71,16.09,20.28,20.71,0.45,0.11,0.29,0.7,0.11,0.04,0.16,128,5.17,0.42,2.74,0.14,0.14,0.14,0.04,0.19,0.01,0.08,0.11,0.05,3.75,0.38,1.17,17,1,7,0,3,8,13,10,3,1,1,0,6,4
4.25,7,2,2,0,3,8,163,2.62,20.38,11,9,2,4,18,5,9,2,0,16.0,16.63,20.81,20.43,0.34,0.22,0.5,0.56,0.04,0.03,0.37,88,4.87,0.54,1.75,0.13,0.13,0.24,0.09,0.33,0.03,0.06,0.0,0.06,2.5,0.62,0.75,0,1,4,0,2,6,9,2,0,0,1,0,6,0
3.67,5,2,6,0,1,9,189,5.44,21.0,12,11,1,6,13,18,6,5,0,18.5,18.12,22.85,23.12,0.34,0.2,0.33,0.56,0.08,0.02,0.34,83,4.27,0.44,2.5,0.23,0.1,0.08,0.15,0.23,0.0,0.0,0.02,0.02,3.5,0.39,0.28,3,1,1,0,7,4,7,4,1,0,6,0,6,0
2.75,5,0,1,1,0,12,187,5.75,15.58,17,15,2,2,6,19,6,1,0,12.27,12.93,15.55,15.55,0.33,0.1,0.21,0.7,0.05,0.01,0.24,82,4.24,0.44,1.71,0.13,0.09,0.15,0.07,0.21,0.04,0.11,0.07,0.0,1.5,0.45,1.09,3,0,9,0,3,2,3,6,2,1,1,0,6,1
4.12,5,3,4,2,3,8,174,6.88,21.75,16,11,5,8,11,8,8,3,0,18.57,19.39,24.07,24.43,0.41,0.07,0.16,0.66,0.09,0.03,0.22,87,4.66,0.5,2.76,0.24,0.11,0.12,0.1,0.22,0.06,0.0,0.03,0.09,3.75,0.42,0.47,3,2,7,0,6,1,5,1,0,0,0,0,6,2
4.43,8,2,8,4,5,14,302,5.36,21.57,21,14,7,2,18,14,18,4,3,16.46,15.82,21.24,21.69,0.45,0.08,0.26,0.68,0.13,0.04,0.15,135,5.49,0.45,3.15,0.18,0.12,0.15,0.12,0.26,0.03,0.12,0.11,0.09,5.25,0.31,0.55,13,4,6,0,6,6,12,15,4,1,2,0,6,0
3.25,5,2,7,0,3,12,216,7.08,18.0,16,13,3,4,11,22,6,7,0,15.0,16.82,21.01,18.91,0.35,0.21,0.62,0.59,0.09,0.03,0.29,90,4.33,0.42,2.93,0.25,0.1,0.09,0.07,0.16,0.03,0.05,0.0,0.05,5.25,0.14,0.62,8,2,6,0,7,1,5,3,1,0,6,0,6,0
5.13,9,3,5,4,6,15,280,5.47,18.67,22,15,7,7,22,9,25,2,4,14.14,14.52,19.63,18.64,0.52,0.12,0.38,0.71,0.14,0.06,0.09,124,5.24,0.44,3.0,0.17,0.13,0.14,0.08,0.22,0.05,0.08,0.04,0.08,3.5,0.22,0.56,14,10,5,0,4,2,29,12,2,6,1,0,6,1
3.45,6,1,0,1,3,11,194,3.73,17.64,12,8,4,4,5,14,14,0,0,14.6,20.91,24.1,17.6,0.37,0.31,0.24,0.58,0.03,0.01,0.38,79,4.01,0.41,1.41,0.08,0.07,0.12,0.04,0.17,0.04,0.04,0.13,0.0,0.75,0.56,0.78,4,0,1,0,0,4,4,0,0,0,8,0,6,0
4.56,7,3,3,5,1,9,181,6.0,20.11,19,13,6,3,8,10,8,6,0,16.62,17.37,21.63,20.62,0.44,0.13,0.17,0.61,0.12,0.03,0.23,80,4.2,0.44,1.71,0.13,0.1,0.1,0.18,0.28,0.11,0.03,0.03,0.05,3.5,0.24,1.0,4,1,0,0,10,3,9,3,0,0,1,0,6,0
3.83,6,2,10,0,0,12,201,6.17,16.75,15,15,0,5,10,17,5,8,0,15.73,17.34,21.29,19.45,0.42,0.16,0.31,0.55,0.1,0.07,0.28,92,4.59,0.46,1.54,0.12,0.11,0.08,0.12,0.2,0.02,0.06,0.08,0.0,3.25,0.29,0.52,2,0,3,0,15,5,6,8,0,0,2,0,6,1
4.8,6,4,2,3,13,10,281,12.9,28.1,22,6,16,9,14,15,22,4,1,22.11,24.38,33.22,30.44,0.47,0.11,0.67,0.71,0.1,0.04,0.14,135,5.69,0.48,3.34,0.19,0.17,0.17,0.06,0.23,0.03,0.03,0.03,0.07,4.75,0.11,0.89,14,5,10,0,11,5,23,6,1,6,1,0,6,3
5.33,7,3,5,0,3,6,141,4.83,23.5,11,8,3,4,7,10,7,4,0,18.8,19.54,24.77,24.6,0.44,0.11,0.21,0.61,0.16,0.04,0.19,75,4.47,0.53,1.92,0.15,0.16,0.13,0.1,0.23,0.07,0.03,0.07,0.0,3.5,0.27,0.73,1,0,5,0,7,0,7,1,0,0,2,0,6,0
4.38,9,2,5,6,14,24,458,3.38,19.08,38,20,18,6,28,14,27,4,3,16.13,19.97,25.76,21.26,0.48,0.11,0.3,0.75,0.1,0.01,0.14,171,5.65,0.37,3.2,0.14,0.13,0.1,0.07,0.17,0.11,0.06,0.04,0.06,3.0,0.34,0.48,21,9,11,0,3,3,24,17,3,8,2,0,6,3
4.06,7,2,2,8,8,17,303,5.71,17.82,33,14,19,1,17,26,15,3,2,14.12,15.6,21.51,19.25,0.48,0.12,0.48,0.77,0.07,0.06,0.1,124,5.04,0.41,2.63,0.15,0.13,0.12,0.06,0.19,0.0,0.11,0.06,0.11,3.5,0.43,0.6,15,2,6,0,4,4,15,4,2,1,1,0,6,0
5.62,8,4,8,0,1,8,187,7.5,23.38,13,12,1,5,21,11,3,7,0,15.14,15.15,19.45,19.0,0.43,0.12,0.19,0.52,0.12,0.05,0.3,74,3.83,0.4,1.51,0.1,0.11,0.08,0.12,0.2,0.03,0.08,0.05,0.03,1.75,0.36,0.64,1,0,8,0,9,0,7,7,0,0,1,0,6,0
4.69,8,3,1,9,3,16,315,4.56,19.69,29,19,10,8,15,13,17,3,0,15.93,16.85,21.39,20.33,0.47,0.13,0.25,0.68,0.1,0.03,0.19,133,5.3,0.42,2.88,0.15,0.11,0.12,0.13,0.26,0.09,0.07,0.09,0.03,4.5,0.41,0.59,13,4,6,0,4,3,20,5,0,5,1,0,6,4
4.0,7,1,2,0,3,9,206,9.11,22.89,14,12,2,3,12,21,2,2,1,22.12,22.14,25.94,25.38,0.26,0.09,0.39,0.61,0.08,0.01,0.3,75,3.69,0.36,2.35,0.22,0.08,0.07,0.11,0.19,0.06,0.0,0.0,0.06,2.25,0.15,1.0,9,0,3,0,2,3,8,4,2,0,11,9,6,0
4.62,7,3,2,0,1,8,170,6.88,21.25,11,11,0,4,17,8,6,2,0,18.14,17.54,21.97,22.86,0.42,0.15,0.22,0.6,0.11,0.04,0.26,78,4.23,0.46,1.34,0.08,0.12,0.11,0.12,0.24,0.05,0.05,0.1,0.02,3.0,0.2,0.9,0,1,6,0,7,0,7,1,0,1,0,0,6,0
4.12,10,0,5,2,4,16,305,5.31,19.06,28,21,7,6,14,17,17,3,0,16.13,14.23,19.59,21.6,0.48,0.1,0.12,0.69,0.12,0.06,0.13,158,6.4,0.52,3.69,0.21,0.17,0.13,0.12,0.25,0.07,0.03,0.05,0.08,3.5,0.21,0.73,20,2,7,0,5,4,20,11,3,1,2,0,6,0
3.62,6,0,6,3,9,16,309,8.31,19.31,31,19,12,5,7,21,16,3,2,15.67,17.0,22.13,21.07,0.48,0.09,0.58,0.74,0.09,0.04,0.13,160,6.44,0.52,3.6,0.21,0.16,0.12,0.14,0.26,0.04,0.04,0.07,0.02,5.25,0.41,0.57,17,3,4,0,4,8,24,6,2,4,3,0,6,1
5.71,10,0,2,3,8,7,214,6.0,30.57,17,6,11,4,12,9,12,1,2,25.83,26.26,35.46,33.5,0.45,0.15,0.64,0.71,0.12,0.06,0.12,118,5.7,0.55,3.56,0.29,0.17,0.11,0.07,0.19,0.02,0.11,0.07,0.0,4.75,0.19,0.42,15,6,9,0,6,5,16,7,3,2,0,0,5,0
